11.028586	0.837875	0.012360	108.942116	365.357666	333.924408	0.078334	0.781146	0.000071	71.922600	0.230411	13.804837	0.022812	0.200954	0.148380	1.229070	0.081705	0.167099	0.538617	0.533504	0.085964	0.083867	0.083261	16.316122	15.818899	16.735165	15.464776	15.984050	19.226801	15.531610	18.455639	17.220566	17.263004	17.703045	16.992706	16.904436	16.795679	18.325628	18.235294	18.369574	16.885464	16.881838	16.975510	16.887617	18.231569	17.697739	17.446234	17.806116	17.168514	17.618752	17.328568	17.533834	16.745169	17.048250	17.309399	16.988478	17.511152	16.846182	16.684977	16.790430	16.816376	18.427088	17.438602	17.950258	18.253166	18.210203	18.761608	18.846485	19.235054	20.400166	19.504845	19.077593	19.640444	19.439188	19.453783	20.169388
11.029140	0.838324	0.012360	110.555275	365.731659	354.022217	0.079404	0.811694	0.000072	70.707764	0.230411	13.796583	0.022674	0.200831	0.146988	1.229219	0.081631	0.167009	0.538621	0.533181	0.085881	0.083775	0.083099	16.310942	15.810336	16.742676	15.446842	15.959697	19.225903	15.542422	18.464664	17.223553	17.262932	17.717430	16.965675	16.914738	16.790333	18.343470	18.235294	18.369574	16.874775	16.885366	16.975510	16.887617	18.225855	17.706285	17.446846	17.817610	17.161528	17.614616	17.317495	17.522701	16.717010	17.060957	17.306461	17.009983	17.519886	16.841431	16.684977	16.785395	16.814255	18.433264	17.427979	17.946669	18.262032	18.220482	18.768875	18.844715	19.238926	20.391975	19.504845	19.077593	19.641369	19.432274	19.465277	20.170534
11.028967	0.838033	0.012360	109.031998	367.088684	354.950195	0.079473	0.821578	0.000072	69.507286	0.230411	13.804700	0.022761	0.200777	0.145641	1.229183	0.081540	0.166895	0.538660	0.533037	0.085799	0.083642	0.083044	16.309370	15.816277	16.747421	15.444527	15.931297	19.228722	15.537696	18.468924	17.223244	17.273670	17.709978	16.998030	16.905470	16.791685	18.325628	18.235294	18.369574	16.868979	16.884968	16.975510	16.887617	18.232391	17.707024	17.449144	17.823471	17.169462	17.619343	17.311172	17.526373	16.693434	17.051985	17.305077	17.007227	17.527781	16.797283	16.684977	16.782841	16.796120	18.440981	17.435127	17.953009	18.258015	18.208361	18.768658	18.842785	19.230091	20.396126	19.504845	19.077593	19.646147	19.433996	19.465759	20.181381
11.028636	0.837881	0.014627	108.167755	366.168091	354.079620	0.080370	0.801048	0.000071	68.320465	0.230411	13.804837	0.022648	0.200590	0.144310	1.229028	0.081408	0.166814	0.538653	0.532933	0.085614	0.083684	0.082869	16.307013	15.811546	16.749296	15.438490	15.908572	19.233580	15.542638	18.465534	17.229176	17.270662	17.714954	16.969868	16.912010	16.792707	18.328865	18.235294	18.369574	16.870291	16.896254	16.975510	16.887617	18.236904	17.701345	17.463684	17.827469	17.166075	17.614445	17.317886	17.545364	16.671291	17.050299	17.304052	17.009535	17.506029	16.797283	16.684977	16.780920	16.775837	18.437773	17.435591	17.948219	18.273514	18.215971	18.779346	18.842184	19.232946	20.395945	19.504845	19.077593	19.641251	19.448221	19.460400	20.169573
11.028293	0.837846	0.012360	110.542770	365.392822	353.998138	0.078098	0.809657	0.000072	67.130150	0.230411	13.804837	0.022693	0.200528	0.142955	1.228881	0.081375	0.166744	0.538754	0.532833	0.085487	0.083581	0.082815	16.311743	15.814929	16.749990	15.439636	15.912839	19.242762	15.546364	18.479729	17.239191	17.278734	17.722651	17.024099	16.908094	16.788294	18.325628	18.235294	18.369574	16.853344	16.888023	16.956224	16.883398	18.231192	17.712006	17.453838	17.822615	17.173109	17.620697	17.312822	17.541119	16.657686	17.070944	17.324413	17.006971	17.527592	16.797283	16.684977	16.773573	16.746082	18.442015	17.443817	17.960909	18.274424	18.227722	18.781590	18.843344	19.238825	20.399385	19.504845	19.077593	19.639847	19.445946	19.476444	20.167994
11.028347	0.837786	0.012360	123.204163	366.608490	354.320679	0.079169	0.816361	0.000072	65.911942	0.230411	13.804837	0.022690	0.200477	0.141538	1.228760	0.081278	0.166680	0.538776	0.532767	0.085463	0.083441	0.082727	16.313995	15.807547	16.769865	15.439230	15.898185	19.241072	15.532359	18.475397	17.235023	17.281996	17.720675	17.004787	16.907711	16.787727	18.348871	18.235294	18.369574	16.876770	16.896687	16.975510	16.887617	18.240009	17.724903	17.462233	17.828865	17.176834	17.630081	17.332300	17.546503	16.651020	17.073803	17.312275	17.015574	17.515766	16.797283	16.684977	16.747690	16.746380	18.444977	17.451525	17.967075	18.278202	18.225710	18.787512	18.843597	19.228212	20.400831	19.504845	19.077593	19.640442	19.449722	19.461212	20.174559
11.027617	0.838171	0.012360	162.077026	366.159363	354.489777	0.080609	0.814564	0.000072	64.952957	0.230411	13.804837	0.022773	0.200378	0.140251	1.228602	0.081172	0.166447	0.538835	0.532630	0.085330	0.083286	0.082634	16.310070	15.814531	16.765045	15.435566	15.885218	19.240973	15.530457	18.476515	17.235710	17.281410	17.728617	16.990908	16.919519	16.796181	18.335316	18.235294	18.369574	16.861235	16.896572	16.964653	16.887617	18.250368	17.725046	17.471207	17.834635	17.178535	17.629969	17.315964	17.560259	16.612661	17.070621	17.312635	17.019911	17.518051	16.754612	16.684977	16.738134	16.731113	18.447954	17.442606	17.968971	18.285975	18.234690	18.798943	18.839506	19.233362	20.404388	19.504845	19.077593	19.652229	19.450216	19.470800	20.178440
11.027450	0.838123	0.012360	206.302628	366.983978	355.452454	0.077708	0.818415	0.000072	64.049095	0.230411	13.787800	0.022770	0.200368	0.139185	1.228471	0.081048	0.166318	0.538889	0.532590	0.085185	0.083129	0.082532	16.315687	15.820268	16.775028	15.433509	15.874074	19.243265	15.540078	18.474329	17.236706	17.286352	17.725948	17.030518	16.919771	16.798742	18.381781	18.235294	18.369574	16.847340	16.896986	16.930429	16.887617	18.240192	17.730127	17.464294	17.835083	17.182499	17.634516	17.314892	17.547457	16.605333	17.070238	17.316755	17.020103	17.538069	16.741394	16.656172	16.727749	16.716684	18.454544	17.451881	17.970123	18.289940	18.236107	18.786987	18.831720	19.232988	20.398352	19.559837	19.077593	19.649902	19.443087	19.461231	20.181545
11.027370	0.838123	0.012360	225.365448	366.294769	355.323853	0.080636	0.822578	0.000071	63.389645	0.230411	13.799317	0.022730	0.200262	0.138319	1.228457	0.080954	0.166193	0.538871	0.532585	0.085171	0.083003	0.082437	16.317696	15.816776	16.779238	15.447571	15.857480	19.253880	15.538855	18.496750	17.244886	17.287689	17.729477	17.040583	16.916788	16.800970	18.376291	18.242043	18.369574	16.827343	16.898642	16.969276	16.887617	18.254416	17.728834	17.465012	17.844990	17.186775	17.631683	17.328646	17.546700	16.597746	17.057425	17.333164	17.022398	17.534792	16.741131	16.628824	16.702522	16.703070	18.451422	17.453085	17.972675	18.294884	18.236235	18.805176	18.827703	19.232870	20.404278	19.544806	19.077593	19.646544	19.452787	19.477001	20.184265
11.027523	0.838479	0.012360	238.978790	365.392548	355.499420	0.078737	0.823350	0.000071	62.891453	0.230411	13.804837	0.022694	0.200283	0.137785	1.228637	0.080830	0.166137	0.538897	0.532645	0.085088	0.082928	0.082307	16.309801	15.807294	16.777403	15.443938	15.861451	19.247890	15.558942	18.496506	17.245445	17.277788	17.736948	17.030626	16.925934	16.806641	18.433914	18.235294	18.369574	16.877625	16.900236	16.938482	16.887617	18.258043	17.726995	17.464024	17.844296	17.187449	17.625980	17.352558	17.534426	16.556229	17.077877	17.301105	17.027653	17.526157	16.716372	16.628824	16.694420	16.695240	18.457008	17.456451	17.971289	18.294058	18.236158	18.789557	18.827555	19.230751	20.400648	19.504845	19.077593	19.651237	19.436405	19.460192	20.178537
