11.019490	0.832750	0.000540	0.000000	366.113495	341.912415	0.077224	0.753638	0.000071	52.090183	0.370794	13.804837	0.010093	0.190104	0.107717	1.214762	0.061686	0.147745	0.580302	0.549609	0.064367	0.063797	0.062790	18.390186	18.241310	18.084435	17.755537	18.130718	19.344727	17.759209	18.801594	18.136320	18.448744	17.894854	17.191313	18.397858	17.953499	18.494087	18.481880	18.201115	17.947269	18.066858	18.033564	17.988708	18.779533	18.252998	16.461779	17.326502	17.766932	18.212563	18.059105	18.348114	17.462788	18.107555	18.371395	17.489170	18.017902	17.848629	17.860754	18.012300	18.020647	18.199612	18.179653	18.398996	17.783386	18.362391	18.240477	20.745304	21.161751	21.847916	20.896044	20.515602	20.828337	20.718136	20.782982	21.384113
11.019460	0.832963	0.001588	0.000000	366.297729	353.136902	0.076883	0.747948	0.000071	50.793385	0.370794	13.804837	0.010013	0.190035	0.105970	1.214617	0.061617	0.147675	0.580356	0.549550	0.064344	0.063590	0.062608	18.384991	18.248396	18.083794	17.758417	18.130835	19.341541	17.757978	18.796104	18.138172	18.446745	17.902330	17.176142	18.387705	17.948643	18.494087	18.481880	18.201115	17.958942	18.062136	18.054626	18.036184	18.793364	18.241096	16.459682	17.329596	17.755426	18.249352	18.054863	18.348915	17.493643	18.104259	18.387466	17.486410	18.016947	17.817808	17.878313	18.020758	18.020033	18.189468	18.189346	18.407467	17.788755	18.354006	18.239208	20.748806	21.165325	21.847063	20.930647	20.515602	20.832027	20.723856	20.791985	21.372568
11.019306	0.832487	0.001831	0.000000	366.630646	354.267151	0.078655	0.734736	0.000071	49.613384	0.370794	13.804837	0.010233	0.189917	0.104656	1.214577	0.061552	0.147539	0.580337	0.549462	0.064247	0.063577	0.062610	18.385368	18.246618	18.071205	17.762783	18.124741	19.345598	17.759657	18.793274	18.146118	18.448807	17.894121	17.178299	18.391445	17.957954	18.466255	18.484184	18.201115	17.983458	18.058414	17.999395	18.042007	18.779497	18.236345	16.464388	17.335920	17.769630	18.229937	18.056389	18.367382	17.498518	18.101664	18.380434	17.485601	18.038044	17.820269	17.886168	18.028126	18.030479	18.193590	18.184227	18.408220	17.782518	18.365406	18.239504	20.741512	21.163738	21.852547	20.928513	20.515602	20.832567	20.723433	20.786791	21.376589
11.019486	0.832666	0.001828	0.000000	366.166412	354.972687	0.078212	0.741953	0.000071	48.465908	0.370794	13.804837	0.010206	0.189944	0.103247	1.214507	0.061497	0.147437	0.580318	0.549351	0.064166	0.063558	0.062452	18.382553	18.243578	18.082096	17.756500	18.126032	19.340860	17.746502	18.802122	18.135887	18.450609	17.908667	17.217960	18.386438	17.954802	18.517250	18.536282	18.201115	17.976414	18.056082	18.044191	18.040499	18.785984	18.244862	16.453787	17.342772	17.759249	18.245287	18.046856	18.358662	17.527767	18.114855	18.383818	17.496475	18.015909	17.817808	17.876879	18.039478	18.041714	18.197887	18.182293	18.400782	17.786232	18.363459	18.245108	20.740242	21.159130	21.846886	20.930647	20.515602	20.825907	20.726486	20.780470	21.382338
11.019558	0.833128	0.000000	0.000000	366.278687	354.523071	0.078280	0.765866	0.000071	47.220638	0.370794	13.804837	0.010257	0.189784	0.101829	1.214335	0.061431	0.147393	0.580366	0.549374	0.064058	0.063408	0.062413	18.381250	18.236565	18.072124	17.753941	18.129492	19.342825	17.750565	18.800407	18.144297	18.458029	17.905533	17.200586	18.392727	17.953501	18.494087	18.502077	18.201115	17.953503	18.051287	18.034399	18.005636	18.785204	18.246161	16.461477	17.338717	17.760115	18.225914	18.048330	18.359024	17.490238	18.108046	18.358583	17.487864	18.024313	17.835470	17.886168	18.044865	18.049124	18.193264	18.175695	18.402998	17.786457	18.369394	18.243130	20.735426	21.158508	21.844414	20.890450	20.515602	20.831161	20.725708	20.784826	21.381432
11.019497	0.833027	0.000362	0.000000	366.894440	354.480713	0.078072	0.742959	0.000071	46.035870	0.370794	13.804837	0.010328	0.189800	0.100541	1.214387	0.061308	0.147308	0.580397	0.549400	0.064011	0.063396	0.062382	18.366631	18.230764	18.060549	17.752764	18.122391	19.349255	17.755125	18.792444	18.135443	18.455454	17.895210	17.203114	18.392965	17.950571	18.516445	18.506031	18.201115	17.936771	18.041401	18.026112	18.014902	18.789078	18.242771	16.465317	17.341064	17.764154	18.249350	18.053455	18.366137	17.530094	18.109459	18.365274	17.488499	18.038588	17.851536	17.886168	18.046482	18.050411	18.202753	18.184795	18.408113	17.781067	18.368809	18.250219	20.727013	21.161222	21.854004	20.930647	20.515602	20.830130	20.723955	20.779018	21.378090
11.019363	0.832940	0.001670	0.000000	366.931091	354.494019	0.076868	0.764531	0.000071	45.116966	0.370794	13.804837	0.010261	0.189732	0.099351	1.214123	0.061243	0.147223	0.580437	0.549341	0.063862	0.063310	0.062290	18.370787	18.232380	18.066036	17.750179	18.125048	19.343716	17.745665	18.801228	18.141523	18.442507	17.899189	17.176678	18.386955	17.952280	18.494087	18.481880	18.201115	17.955471	18.041103	18.002262	18.035185	18.793058	18.237251	16.462519	17.345692	17.771322	18.234674	18.046661	18.358252	17.529402	18.105297	18.376770	17.493509	18.022476	17.852413	17.886168	18.051994	18.061777	18.194969	18.189390	18.406805	17.781563	18.369225	18.250761	20.721872	21.156153	21.852400	20.930647	20.515602	20.834875	20.716898	20.784830	21.380537
11.019145	0.832818	0.000000	0.000000	365.872040	354.468506	0.078671	0.747496	0.000072	44.240700	0.370794	13.804837	0.010271	0.189573	0.098315	1.214147	0.061125	0.147217	0.580510	0.549257	0.063754	0.063239	0.062095	18.375891	18.232685	18.067842	17.762793	18.131456	19.351276	17.745777	18.807240	18.140228	18.450474	17.906307	17.223579	18.388281	17.958729	18.439539	18.538033	18.201115	17.971855	18.042654	18.000645	18.044861	18.790010	18.234335	16.469318	17.345922	17.773022	18.222452	18.056408	18.388395	17.562477	18.109398	18.361807	17.485159	18.015472	17.876402	17.886168	18.062691	18.057461	18.196440	18.193745	18.408306	17.790174	18.371353	18.250298	20.721075	21.154915	21.848204	20.930647	20.515602	20.828222	20.722486	20.774096	21.379648
11.019494	0.832882	0.001581	0.000000	367.381775	354.392212	0.077889	0.729320	0.000071	43.592751	0.370794	13.804837	0.010144	0.189541	0.097530	1.214193	0.061064	0.147116	0.580451	0.549226	0.063730	0.063137	0.062111	18.369345	18.226028	18.049139	17.741163	18.123426	19.347410	17.766996	18.805029	18.137756	18.455315	17.895153	17.201740	18.392210	17.954514	18.494087	18.494133	18.201115	17.982838	18.029415	17.998474	17.990477	18.788082	18.230680	16.470842	17.348492	17.762266	18.241484	18.059465	18.357180	17.559614	18.105856	18.363857	17.492014	18.013140	17.876402	17.933561	18.065136	18.069330	18.199997	18.184723	18.413363	17.788137	18.368244	18.254848	20.713667	21.156063	21.851780	20.888964	20.515602	20.839600	20.722097	20.783464	21.382254
11.019506	0.833067	0.000000	0.000000	366.925293	354.222382	0.077583	0.784468	0.000071	43.124630	0.370794	13.804837	0.010353	0.189460	0.096911	1.214070	0.061000	0.147022	0.580400	0.549189	0.063654	0.063004	0.062006	18.369518	18.231031	18.044041	17.742428	18.107744	19.348148	17.747652	18.805367	18.145384	18.461027	17.901367	17.219601	18.385456	17.955080	18.509476	18.520802	18.201115	17.974485	18.025738	18.054626	18.026157	18.791065	18.245523	16.468304	17.344419	17.777437	18.243055	18.055687	18.368525	17.544783	18.105463	18.349083	17.495443	18.022324	17.838589	17.923937	18.078859	18.070509	18.196373	18.185219	18.414530	17.792171	18.375324	18.259705	20.701912	21.156933	21.854677	20.890274	20.515602	20.832232	20.720497	20.785812	21.383238
